V,225520325,53.497049,-113.455021
V,225524718,53.490699,-113.466951
V,225524729,53.468540,-113.466339
V,225524737,53.439570,-113.466391
V,225524741,53.432524,-113.467352
V,225524742,53.432026,-113.467667
V,225524743,53.431703,-113.467909
V,225524744,53.431161,-113.468455
V,225524745,53.430785,-113.468915
V,225524747,53.429805,-113.470654
V,225524750,53.429319,-113.471598
V,225524752,53.428680,-113.472345
V,225524755,53.428040,-113.472860
V,225531992,53.471170,-113.403605
V,225531995,53.471992,-113.402112
V,225531997,53.472431,-113.400704
V,225531998,53.472702,-113.399211
V,225531999,53.472831,-113.397784
V,225532001,53.472933,-113.391415
V,225532002,53.473059,-113.389734
V,225532003,53.473442,-113.387550
V,225532004,53.473764,-113.386210
V,225532005,53.473994,-113.385501
V,225532006,53.476147,-113.380274
V,225532007,53.476586,-113.378970
V,225532009,53.476790,-113.378197
V,225532010,53.476899,-113.376755
V,225532011,53.477004,-113.375818
V,225532012,53.477038,-113.368814
V,227184675,53.512560,-113.629888
V,227184677,53.514878,-113.630055
V,227184678,53.516337,-113.630266
V,227184679,53.518342,-113.630536
V,227184680,53.518980,-113.630609
V,227184695,53.545279,-113.627405
V,227184696,53.548578,-113.627356
V,227184697,53.553267,-113.627332
V,227184698,53.559588,-113.627342
V,227184700,53.563173,-113.627268
V,227184701,53.565301,-113.627262
V,227184702,53.570340,-113.627262
V,227236628,53.461474,-113.501541
V,227236629,53.461975,-113.501455
V,227236630,53.462404,-113.501626
V,227236631,53.463300,-113.502514
V,227236632,53.464326,-113.503326
V,227236633,53.465359,-113.503844
V,227236635,53.466614,-113.504115
V,227236637,53.473467,-113.504127
V,227236638,53.474017,-113.504459
V,227236642,53.476010,-113.504613
V,227236645,53.476572,-113.504244
V,227236647,53.477210,-113.504158
V,227236650,53.480837,-113.504216
V,227236660,53.488202,-113.504356
V,227236672,53.496244,-113.504339
V,227236687,53.508332,-113.504334
V,227236688,53.509379,-113.504381
V,227236689,53.510322,-113.504400
V,227236691,53.512238,-113.504390
V,227236692,53.512692,-113.504098
V,227236694,53.513240,-113.503539
V,227236696,53.513616,-113.503429
V,227236698,53.514177,-113.503437
V,227236702,53.518079,-113.503412
V,227236703,53.521893,-113.503446
V,227236704,53.522484,-113.503478
V,227241439,53.479240,-113.524474
V,227241442,53.480538,-113.532499
V,227243157,53.480566,-113.534311
V,227243162,53.478954,-113.524568
V,227243164,53.478249,-113.520191
V,227243166,53.477841,-113.517753
V,227245457,53.462445,-113.540903
V,227245458,53.462716,-113.542396
V,227245459,53.462956,-113.543366
V,227245460,53.463278,-113.544164
V,227245461,53.463554,-113.544628
V,227245462,53.463912,-113.545211
V,227245464,53.464760,-113.546730
V,227245465,53.465204,-113.549391
V,227245467,53.466175,-113.549589
V,227245469,53.467212,-113.550533
V,227245470,53.468055,-113.552078
V,227245471,53.469047,-113.553674
V,227245472,53.469573,-113.555906
V,227245473,53.469639,-113.556678
V,227245474,53.469522,-113.557193
V,227245475,53.469537,-113.557468
V,227245476,53.469649,-113.557571
V,227245477,53.469813,-113.557468
V,227245478,53.469854,-113.557210
V,227245480,53.469803,-113.556970
V,227249590,53.472459,-113.552103
V,227249592,53.472853,-113.552790
